Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,ProductBrowsingIntensity,TotalDuration,BounceExitRatio
3,7.0,1,25.16666667,21,446.0,0.019047619,0.031746032,32.38852793,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.047085096221757355,478.16666667,0.581677163205606
0,0.0,0,0.0,27,1166.683333,0.014074074,0.026492375,0.0,0.0,3,2,7,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.023142506705796314,1166.683333,0.511926452334511
5,80.66666667,2,278.25,4,233.375,0.022222222,0.02,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.01713972302207596,592.29166667,1.0582010476190475
14,200.4166667,0,0.0,7,72.41666667,0.0,0.004761905,0.0,0.0,8,13,9,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0.09666149603933379,272.83333337,0.0
0,0.0,0,0.0,20,301.0,0.005555556,0.066666667,0.0,0.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.06644496197687051,301.0,0.08210181240343935
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1000.0,0.0,0.9950248756218906
4,240.1666667,0,0.0,73,2371.371545,0.013333333,0.033805229,0.0,0.0,3,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0.030783859817353158,2611.5382117,0.38308419117138975
2,20.0,3,402.0,85,3881.79359,0.00453159,0.039115224,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.021897088583453354,4303.79359,0.11296434490805786
4,52.83333333,0,0.0,57,1761.285714,0.006896552,0.022220854,0.0,0.0,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03236270366824558,1814.11904733,0.2969982068704277
0,0.0,0,0.0,20,333.3333333,0.01,0.04,0.0,0.0,2,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.059999820006539965,333.3333333,0.24390243902439024
3,171.375,0,0.0,29,1343.946429,0.035714286,0.034983766,0.0,0.0,3,2,8,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0.021578224991715803,1515.321429,0.9925110673518719
0,0.0,0,0.0,9,87.91666667,0.0,0.003174603,0.0,0.0,8,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10236850386147765,87.91666667,0.0
7,152.6,2,50.5,30,1089.285714,0.0,0.012952381,23.59811637,0.0,2,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.027540958330278503,1292.385714,0.0
0,0.0,0,0.0,4,143.5,0.033333333,0.058333333,0.0,0.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.027874370213447987,143.5,0.5617977503471784
3,365.0,0,0.0,6,737.75,0.0,0.008333333,0.0,0.0,1,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.008132825302846083,1102.75,0.0
0,0.0,0,0.0,29,1102.85,0.009195402,0.028275862,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.026295483252044023,1102.85,0.31409500427348647
4,96.25,0,0.0,67,3763.000758,0.0,0.003076923,15.84839963,0.0,2,4,9,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0.017804934546618405,3859.250758,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,11,1,0,0,0,0,0,0,0,1,0,0,0,1,1000.0,0.0,0.9950248756218906
5,107.125,0,0.0,34,916.0,0.0,0.002857143,0.0,0.0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03711786340844606,1023.125,0.0
0,0.0,0,0.0,7,491.5833333,0.0,0.008333333,45.9675105,0.0,3,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0.014239672678356286,491.5833333,0.0
3,224.5,0,0.0,1,26.5,0.0,0.033333333,0.0,0.0,3,2,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0.03773442511603336,251.0,0.0
5,46.95833333,0,0.0,30,585.8,0.0,0.002083333,0.0,0.0,2,2,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0.051211930331289984,632.7583333299999,0.0
0,0.0,0,0.0,28,630.0833333,0.013580247,0.032839506,0.0,0.0,1,1,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0444384958015905,630.0833333,0.4013133938775584
2,23.0,0,0.0,18,657.25,0.0,0.0125,0.0,0.0,2,2,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027386797433552785,680.25,0.0
0,0.0,0,0.0,20,366.5,0.0,0.01,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.054570110313478006,366.5,0.0
0,0.0,0,0.0,45,1478.07381,0.020454545,0.038636364,0.0,0.0,2,2,7,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0.03044500839575231,1478.07381,0.5160550296692199
7,52.875,0,0.0,9,152.4166667,0.0,0.017777778,0.0,0.0,2,2,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.059048273043796694,205.2916667,0.0
1,15.0,1,4.0,49,711.3630952,0.0,0.002040816,0.0,0.0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06888174470799466,730.3630952,0.0
8,146.0,5,125.5,99,3881.938907,0.001851852,0.026820988,10.12959599,0.0,2,2,9,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.025502713172216036,4153.438907,0.06656312852728306
3,173.9444444,0,0.0,14,890.5277778,0.0,0.028571429,52.74177636,0.0,4,5,5,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0.015720996725772516,1064.4722222,0.0
1,105.0,1,0.0,59,1125.904762,0.0,0.014043584,0.0,0.0,3,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05240225424834446,1230.904762,0.0
5,111.6666667,1,123.5,42,1610.783197,0.009090909,0.017794258,4.646503212,0.0,3,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.02607425630213083,1845.9498637,0.4837067257457038
5,100.9166667,0,0.0,114,3488.070803,8.14e-05,0.022685492,5.698711043,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.03268281343920488,3588.9874697,0.0034367029403484625
1,27.33333333,1,0.0,4,78.83333333,0.0,0.044444444,0.0,0.0,1,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.050739314091184436,106.16666666,0.0
2,36.5,0,0.0,80,2762.770833,0.0,0.006410256,10.0986778,0.0,4,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.028956426674268905,2799.270833,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,11,460.8333333,0.027272727,0.025757576,0.0,0.0,3,2,6,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0.023869749289793206,460.8333333,1.0192525287043939
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,7,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,10,211.8333333,0.0,0.04,0.0,0.0,2,2,3,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0.04720670084125594,211.8333333,0.0
0,0.0,0,0.0,3,13.25,0.066666667,0.133333333,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.22639800769753227,13.25,0.4962779193456028
0,0.0,0,0.0,6,166.0,0.0,0.033333333,0.0,0.0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03614436057614111,166.0,0.0
0,0.0,0,0.0,110,5244.471512,0.002201835,0.013960708,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.020974464018699006,5244.471512,0.14717451874603796
2,131.0,2,9.0,14,237.75,0.0,0.022222222,0.0,0.0,2,10,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05888513612981649,377.75,0.0
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,3,8,0,1,0,0,0,0,0,0,1,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,24,671.0886525,0.026666667,0.036566293,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.035762732908476785,671.0886525,0.7098562266976941
0,0.0,0,0.0,8,107.1666667,0.0,0.025,0.0,0.0,2,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07464938116451499,107.1666667,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,10,443.75,0.06,0.07,38.19240444,0.0,1,8,8,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.02253516048414539,443.75,0.8450704225352111
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,5,99.0,0.0,0.04,0.0,0.0,2,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.050504540358178196,99.0,0.0
0,0.0,0,0.0,21,517.5416667,0.0,0.010526316,16.1585582,0.0,1,1,3,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0.040576364715786635,517.5416667,0.0
1,3.0,0,0.0,34,1767.4,0.011515152,0.039004329,0.0,0.0,3,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.019237286840960256,1770.4,0.287847647688329
0,0.0,0,0.0,23,338.5833333,0.0,0.008695652,0.0,0.0,3,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06792990028756302,338.5833333,0.0
0,0.0,3,27.0,45,1218.030952,0.023333333,0.047679739,0.0,0.0,2,2,7,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.03694484362755042,1245.030952,0.47932329711135063
12,271.3,3,627.75,40,1358.874152,0.016571429,0.019758242,10.0674357,0.0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.02943611114025286,2257.924152,0.7983059933495331
1,29.5,0,0.0,50,1831.903509,0.0,0.010333333,52.03463312,0.0,2,4,3,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0.02729399908911955,1861.403509,0.0
8,340.9333333,0,0.0,26,1076.861905,0.0,0.014942529,11.9331881,0.0,1,1,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0.024144206174508354,1417.7952383,0.0
3,24.0,0,0.0,35,529.2916667,0.0,0.021621622,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06612598700491311,553.2916667,0.0
0,0.0,0,0.0,11,194.5,0.036363636,0.045454545,0.0,0.0,2,10,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05655497915177814,194.5,0.7827788648021415
0,0.0,0,0.0,31,1297.464286,0.0,0.018010753,0.0,0.0,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0.023892739431642877,1297.464286,0.0
9,274.6666667,0,0.0,40,720.4257937,0.0,0.015259259,0.0,0.0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05552264345217676,995.0924603999999,0.0
0,0.0,1,8.0,38,2370.729167,0.015384615,0.030433925,0.0,0.0,2,10,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.016028816998640737,2378.729167,0.4894271078142485
0,0.0,0,0.0,8,391.25,0.0,0.0125,0.0,0.0,3,2,4,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0.020447232083751862,391.25,0.0
3,31.5,0,0.0,2,48.5,0.0,0.05,0.0,0.0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.041236263169831554,80.0,0.0
6,121.0,0,0.0,7,65.5,0.0125,0.0625,0.0,0.0,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.10686859742599349,186.5,0.1968503937007874
1,30.25,0,0.0,13,392.1875,0.0,0.005128205,60.26309658,0.0,1,8,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0331473258394879,422.4375,0.0
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.2499687539057618,8.0,0.0
0,0.0,0,0.0,6,33.0,0.033333333,0.1,0.0,0.0,2,5,3,20,0,0,0,0,0,0,0,0,1,0,0,0,1,0.18181267234326234,33.0,0.33003299999999997
5,41.7,1,114.0,401,14568.16201,0.006633907,0.020148947,3.546315545,0.0,2,2,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.027525776566664047,14723.86201,0.31367552247400304
6,86.32857143,4,24.0,131,5619.384897,0.01294547,0.035488294,3.61382908,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.023312155883427842,5729.71346843,0.3547841946241718
2,15.41666667,6,160.8333333,8,143.3333333,0.013333333,0.045238095,0.0,0.0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05581356410439312,319.58333327,0.2883625071491375
0,0.0,0,0.0,51,1655.358333,0.0,0.013071895,0.0,0.0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0.030809020726377843,1655.358333,0.0
0,0.0,0,0.0,91,3511.833059,0.002247191,0.007151775,0.0,0.0,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.025912386084071516,3511.833059,0.2756689187324233
0,0.0,0,0.0,12,405.1,0.05,0.055555556,0.0,0.0,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0.029622242354375824,405.1,0.8840864370602245
2,18.75,4,355.5,57,1182.590278,0.015384615,0.027094017,14.15437174,0.0,1,1,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0.048199239297958024,1556.840278,0.5476117922189625
0,0.0,0,0.0,4,103.5,0.0,0.05,0.0,0.0,2,2,1,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0.03864696959449667,103.5,0.0
1,5.0,0,0.0,108,2367.4,0.0,0.003773585,0.0,0.0,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.04561964787545498,2372.4,0.0
2,25.625,0,0.0,162,8596.669979,0.005075446,0.012349829,1.469693253,0.0,2,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.018844503924337057,8622.294979,0.38018809079876603
3,40.25,3,9.0,26,683.0292208,0.006451613,0.032319508,0.0,0.0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.03806566562976887,732.2792208,0.1936286994393795
0,0.0,1,0.0,36,671.425,0.005405405,0.016216216,0.0,0.0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05361722661916578,671.425,0.3139717229384204
7,167.375,6,135.0,155,4263.977734,0.005373737,0.012004543,112.6661365,0.0,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.036351025572446016,4566.352734,0.41321998012540695
0,0.0,0,0.0,4,87.875,0.0,0.026666667,0.0,0.0,1,1,4,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0.04551868542036506,87.875,0.0
0,0.0,0,0.0,27,427.8166667,0.0,0.017283951,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.06311099821628756,427.8166667,0.0
0,0.0,0,0.0,6,192.0833333,0.044444444,0.035555556,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.031236279903312656,192.0833333,1.2158054441847361
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,1,20,0,0,1,0,0,0,0,0,0,0,0,0,1,2000.0,0.0,0.9950248756218906
0,0.0,1,0.0,46,2183.8875,0.0,0.010638298,0.0,0.0,2,2,9,8,0,1,0,0,0,0,0,0,1,0,0,0,1,0.021063346411687226,2183.8875,0.0
13,448.0621212,2,504.5,171,5341.784253,0.009401851,0.016398799,12.09622118,0.0,3,2,1,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0.032011769829939286,6294.346374199999,0.5403735625660139
0,0.0,0,0.0,47,3650.316667,0.0,0.003333333,97.19657367,0.0,2,2,1,10,0,1,0,0,0,0,0,0,1,0,0,0,1,0.012875591739561333,3650.316667,0.0
5,58.28571429,1,685.25,177,4041.734915,0.002247191,0.010759765,9.419346491,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04379306409978545,4785.27062929,0.19109148864794495
0,0.0,0,0.0,3,120.5,0.0,0.066666667,0.0,0.0,2,2,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0248960589538676,120.5,0.0
0,0.0,0,0.0,98,3986.789646,0.006122449,0.027110844,0.0,0.0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.02458117536177243,3986.789646,0.21779669795755688
10,130.625,0,0.0,20,707.1666667,0.0,0.007222222,0.0,0.0,4,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.028281836036607926,837.7916667,0.0
3,63.5,0,0.0,8,253.25,0.0,0.02,0.0,0.0,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.031589213862926506,316.75,0.0
0,0.0,0,0.0,3,119.0,0.0,0.066666667,0.0,0.0,1,1,2,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0.025209872185948015,119.0,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,0,0.0,7,259.0,0.028571429,0.057142857,0.0,0.0,2,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.027026922675974226,259.0,0.491400499978871
0,0.0,0,0.0,48,1900.675,0.008510638,0.009574468,0.0,0.0,1,1,3,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0.025254172725914358,1900.675,0.8048289521515408
0,0.0,0,0.0,7,47.0,0.0,0.028571429,0.0,0.0,2,2,4,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1489330014255016,47.0,0.0
0,0.0,0,0.0,14,549.95,0.014285714,0.028571429,0.0,0.0,3,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0.02545681342519606,549.95,0.48309177077644777
0,0.0,3,34.0,18,271.1666667,0.0,0.00952381,0.0,0.0,2,4,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06637959539591377,305.1666667,0.0
0,0.0,0,0.0,2,138.5,0.0,0.1,0.0,0.0,3,2,4,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0.014440328950693497,138.5,0.0
0,0.0,0,0.0,26,556.9166667,0.01025641,0.022435897,0.0,0.0,4,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0.04668553639905567,556.9166667,0.43763675868689816
0,0.0,0,0.0,9,125.25,0.0,0.033333333,0.0,0.0,2,10,4,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07185571372683651,125.25,0.0
0,0.0,0,0.0,13,263.0,0.015384615,0.044615385,0.0,0.0,2,2,9,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0.04942946984992453,263.0,0.3372681168864408
2,86.38888889,0,0.0,29,897.0902778,0.013978495,0.04659824,7.053335001,0.0,2,2,6,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032326699319960774,983.4791666899999,0.2936767199795623
0,0.0,0,0.0,12,366.5,0.0,0.016666667,287.9537928,0.0,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0327420661880868,366.5,0.0
0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,0.0,3,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02802423535873824,535.25,0.0
0,0.0,0,0.0,57,1091.005876,0.007017544,0.027875244,0.0,0.0,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05224531692135734,1091.005876,0.24302977318563956
3,34.0,3,66.0,20,374.4166667,0.033333333,0.076086957,0.0,0.0,3,2,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0.05341628288075649,474.4166667,0.43241210053213025
2,16.0,0,0.0,42,1743.517857,0.0,0.012804878,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.024089214654246783,1759.517857,0.0
3,90.5,2,16.0,47,2986.916667,0.022278912,0.044557823,0.0,0.0,2,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.015735284744961133,3093.416667,0.4890249474826749
0,0.0,0,0.0,17,1731.625,0.0,0.035294118,0.0,0.0,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.009817362409665829,1731.625,0.0
0,0.0,0,0.0,1,104.0,0.0,0.1,0.0,0.0,2,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.009615292160652301,104.0,0.0
0,0.0,0,0.0,46,797.8333333,0.0,0.02384058,0.0,0.0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05765607981513522,797.8333333,0.0
2,68.54545455,3,60.0,91,2345.58914,0.002749141,0.012841597,51.27258615,0.0,2,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.038796206740534814,2474.13459455,0.19861443733696335
5,248.9214286,0,0.0,131,6225.988835,0.003562341,0.025012117,7.963976424,0.0,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0.021040831011893225,6474.9102636,0.13694929174738066
0,0.0,0,0.0,24,810.5,0.0,0.017207792,0.0,0.0,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0.029611314483264057,810.5,0.0
0,0.0,1,0.0,6,504.5,0.0,0.057142857,0.0,0.0,2,2,3,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0.011892939756313664,504.5,0.0
5,100.0,0,0.0,7,137.25,0.02,0.05,0.0,0.0,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.051001449898361396,237.25,0.39215686274509803
0,0.0,1,3.0,39,1174.666667,0.01,0.040833333,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.03320087978551639,1177.666667,0.2390438266059269
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1000.0,0.0,0.9950248756218906
0,0.0,4,122.5,330,11208.35506,0.008042825,0.022913324,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.029442319483201713,11330.85506,0.33633237269732974
0,0.0,0,0.0,16,107.9291667,0.0,0.008531746,0.0,0.0,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.14824400340706598,107.9291667,0.0
0,0.0,0,0.0,19,661.5,0.031578947,0.052631579,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.028722556730828828,661.5,0.5888125538873282
0,0.0,0,0.0,15,803.3333333,0.0,0.038888889,0.0,0.0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0.018672175927526735,803.3333333,0.0
7,104.45,0,0.0,63,1242.661699,0.011911765,0.02691802,0.0,0.0,1,1,8,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.050697586763244436,1347.111699,0.4266694056383654
0,0.0,0,0.0,10,267.25,0.0,0.011111111,0.0,0.0,2,4,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.037418007790429225,267.25,0.0
15,176.489011,1,32.75,95,3879.83176,0.001960784,0.017745098,0.0,0.0,3,2,3,10,1,1,0,0,0,0,0,0,1,0,0,0,1,0.024485591487195958,4089.070771,0.10460249394268303
0,0.0,0,0.0,20,1055.333333,0.01,0.009285714,0.0,0.0,3,2,4,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0.018951340228973674,1055.333333,0.9722222492283957
8,212.625,3,124.5,52,968.1964286,0.0,0.005172414,214.3066627,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.05370805422938509,1305.3214286,0.0
5,98.91666667,0,0.0,10,177.5833333,0.0,0.018181818,0.0,0.0,4,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05631127371526979,276.49999997,0.0
0,0.0,0,0.0,12,183.625,0.016666667,0.027777778,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0653502227353425,183.625,0.5791505862613854
1,14.0,0,0.0,5,92.33333333,0.0,0.016666667,0.0,0.0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.054151038077354795,106.33333333,0.0
7,69.875,0,0.0,33,1051.125,0.0,0.010526316,25.12339065,0.0,2,2,9,11,1,1,0,0,0,0,0,0,1,0,0,0,1,0.03139490413137911,1121.0,0.0
5,248.9166667,0,0.0,12,1581.5,0.003703704,0.026851852,63.1498595,0.0,2,2,1,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0.007587728366912193,1830.4166667,0.1329787333352195
1,104.0,0,0.0,5,152.5,0.028571429,0.057142857,64.95645099,0.0,2,13,9,20,0,1,1,0,0,0,0,0,0,0,0,0,1,0.03278667025134261,256.5,0.491400499978871
4,92.0,0,0.0,21,755.0,0.0,0.004347826,0.0,0.0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.027814532695983184,847.0,0.0
3,105.0,1,0.0,286,9952.349817,0.004181185,0.015495489,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0.028736929119447054,10057.349817,0.2534744498935436
1,19.0,0,0.0,21,702.125,0.01,0.018333333,0.0,0.0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.029909161603472883,721.125,0.5172413882282998
15,444.4444444,0,0.0,32,641.6944444,0.024738676,0.04411104,0.0,0.0,3,2,1,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0.04986789337412351,1086.1388888,0.5483951600317795
3,60.0,0,0.0,34,783.6363636,0.0,0.000505051,0.0,0.0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.043387415632921464,843.6363636,0.0
3,555.5,0,0.0,58,2034.261905,0.00862069,0.035172414,0.0,0.0,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.028511555638871564,2589.7619050000003,0.23832221979987292
0,0.0,0,0.0,48,1361.63442,0.010204082,0.01728863,14.5218625,0.0,1,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0.03525172692702133,1361.63442,0.5579467680192557
1,4.0,0,0.0,11,724.0,0.0,0.036363636,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.015193349180456934,728.0,0.0
2,52.5,0,0.0,10,753.1,0.0,0.02,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0.013278431445450212,805.6,0.0
0,0.0,0,0.0,26,2107.258333,0.005128205,0.035897436,0.0,0.0,2,5,6,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0.01233830103055474,2107.258333,0.1389854026713401
